epoch,auc,loss,val_auc,val_loss
1,0.8420969843864441,0.4041876494884491,0.7136383056640625,0.23192663490772247
2,0.9296419620513916,0.28739994764328003,0.725577712059021,0.21144694089889526
3,0.9585052728652954,0.22315658628940582,0.716174840927124,0.13890813291072845
4,0.973324179649353,0.17824755609035492,0.6665261387825012,0.14448828995227814
5,0.9809387922286987,0.14918139576911926,0.6470434665679932,0.11937721073627472
