epoch,auc,loss,val_auc,val_loss
1,0.8444728851318359,0.40462353825569153,0.6722375154495239,0.21718236804008484
2,0.911248505115509,0.31875845789909363,0.6501440405845642,0.23662899434566498
3,0.9399529099464417,0.26645907759666443,0.6473640203475952,0.1877499520778656
4,0.9587134718894958,0.22284628450870514,0.636426568031311,0.20443512499332428
