epoch,auc,loss,val_auc,val_loss
1,0.7309563159942627,0.49680042266845703,0.7118996381759644,0.23030538856983185
2,0.8279653191566467,0.4236856997013092,0.7388165593147278,0.18795056641101837
3,0.856428861618042,0.3928944170475006,0.757673978805542,0.1928148865699768
4,0.8726454973220825,0.3732995390892029,0.7782031297683716,0.16131162643432617
5,0.8845182657241821,0.35785043239593506,0.7763428688049316,0.17512942850589752
6,0.8943657279014587,0.34435534477233887,0.7966523766517639,0.17117011547088623
7,0.9012867212295532,0.33432337641716003,0.7883145809173584,0.17064811289310455
8,0.9074543714523315,0.3247022330760956,0.7843750715255737,0.1794331818819046
9,0.9118877053260803,0.317548543214798,0.7855549454689026,0.14995771646499634
